Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
3.84,3.21424278623211,-9.02937425974361,-1.22862374808469,2.81311043815336e-06,-3.28401772005713e-05,-2.554804356914e-05,2.4
3.845,3.21826907400109,-9.04067863972667,-1.22862374808469,2.64026087360562e-06,-3.63126034248592e-05,-2.69387585290085e-05,2.4
3.85,3.22229535507294,-9.05198302209505,-1.22862427427226,2.44985545618063e-06,-3.98627781222864e-05,-2.8329473488877e-05,2.4
3.855,3.22632162397875,-9.06328740879659,-1.22862427427226,2.24241995909398e-06,-4.31233998495009e-05,-2.9521121271902e-05,2.4
3.86,3.23034788714606,-9.07459179754201,-1.22862485774617,2.01850223054433e-06,-4.64559145518255e-05,-3.0712769054927e-05,2.4
3.865,3.23437413843481,-9.08589619051818,-1.22862485774617,1.77861244294493e-06,-4.95110454044902e-05,-3.17151287990972e-05,2.4
3.87,3.23840038489661,-9.09720058521356,-1.22862549030644,1.52328185649707e-06,-5.26324624892572e-05,-3.27174885432675e-05,2.4
3.875,3.24242661981373,-9.10850498402076,-1.22862549030644,1.25300530705987e-06,-5.54883079326247e-05,-3.35400109638573e-05,2.4
3.88,3.24645285076991,-9.11980938423871,-1.22862616415592,9.68297765823916e-07,-5.84050726321239e-05,-3.43625333844471e-05,2.4
3.885,3.25047907055872,-9.13111378843407,-1.22862616415592,6.69639028063571e-07,-6.10677173068787e-05,-3.50143436667708e-05,2.4
3.89,3.25450528720866,-9.14241819374739,-1.22862687188675,3.57528106498255e-07,-6.37861450648978e-05,-3.56661539490944e-05,2.4
3.895,3.25853149310909,-9.15372260288928,-1.22862687188675,3.24300398256183e-08,-6.62615576640651e-05,-3.61560640865827e-05,2.4
3.9,3.26255769665031,-9.16502701287144,-1.22862760646695,-3.05171800689693e-07,-6.87878394531796e-05,-3.6645974224071e-05,2.4
3.905,3.26658388989763,-9.17633142651989,-1.22862760646695,-6.54826869635759e-07,-7.10818811120417e-05,-3.69824967756618e-05,2.4
3.91,3.2706100815244,-9.18763584074551,-1.22862836122754,-1.01606714269093e-06,-7.34220923330045e-05,-3.73190193272526e-05,2.4
3.915,3.27463626334802,-9.19894025846263,-1.22862836122754,-1.38845625975053e-06,-7.554049874618e-05,-3.75103664438001e-05,2.4
3.92,3.2786624442502,-9.21024467650793,-1.22862912985016,-1.77154120382756e-06,-7.77005811958977e-05,-3.77017135603476e-05,2.4
3.925,3.28268861587254,-9.22154909785834,-1.22862912985016,-2.1648995457588e-06,-7.964898421638e-05,-3.77558174839267e-05,2.4
3.93,3.28671478723434,-9.23285351930153,-1.22862990635475,-2.56809299267867e-06,-8.16347684936519e-05,-3.78099214075058e-05,2.4
3.935,3.29074094989944,-9.24415794384213,-1.22862990635475,-2.98065574314894e-06,-8.33957834127014e-05,-3.77220768663212e-05,2.4
3.94,3.29476711298757,-9.25546236823207,-1.22863068508799,-3.40210503646113e-06,-8.51895168801151e-05,-3.76342323251366e-05,2.4
3.945,3.2987932680162,-9.26676679549246,-1.22863068508799,-3.83199212416587e-06,-8.67700308634315e-05,-3.74132344655336e-05,2.4
3.95,3.30281942410908,-9.27807122237381,-1.22863146020274,-4.26985219521104e-06,-8.83788279339403e-05,-3.71922366059307e-05,2.4
3.955,3.30684557280418,-9.28937565188993,-1.22863146020274,-4.71525317999884e-06,-8.97855760279404e-05,-3.68465515099181e-05,2.4
3.96,3.31087172316398,-9.30068008081316,-1.22863222621414,-5.16774780934994e-06,-9.1216390453695e-05,-3.65008664139056e-05,2.4
3.965,3.31489786680975,-9.31198451212763,-1.22863222621414,-5.62692031132266e-06,-9.24559528201535e-05,-3.60386388642195e-05,2.4
3.97,3.31892401268144,-9.32328894264933,-1.22863297798609,-6.09234054457503e-06,-9.37155751336475e-05,-3.55764113145335e-05,2.4
3.975,3.32295015254243,-9.33459337531177,-1.22863297798609,-6.56360866346077e-06,-9.4794381067468e-05,-3.5005475998144e-05,2.4
3.98,3.32697629515282,-9.345897806995,-1.22863371071795,-7.04031125159305e-06,-9.58894429592562e-05,-3.44345406817545e-05,2.4
3.985,3.33100243247312,-9.35720224056233,-1.22863371071795,-7.52206402446742e-06,-9.68137734463485e-05,-3.37624322159436e-05,2.4
3.99,3.33502857303003,-9.36850667297692,-1.22863441993184,-8.0084698951283e-06,-9.7750750633593e-05,-3.30903237501327e-05,2.4
3.995,3.33905470903246,-9.37981110701361,-1.22863441993184,-8.49915978111326e-06,-9.85267408446085e-05,-3.2324286337951e-05,2.4
4,3.34308084872384,-9.39111553973646,-1.22863510146023,-8.99375253652992e-06,-9.9311955861368e-05,-3.15582489257693e-05,2.4
4.005,3.34710698460942,-9.40241997381477,-1.22863510146023,-9.49189365263806e-06,-9.99454870836309e-05,-3.07051860225797e-05,2.4
4.01,3.35113312460302,-9.41372440642999,-1.22863575143401,-9.99321725910142e-06,-0.000100584998797256,-2.98521231193901e-05,2.4
4.015,3.35515926155034,-9.42502884013015,-1.22863575143401,-1.04973836271118e-05,-0.000101082033690242,-2.89187889863633e-05,2.4
4.02,3.35918540299224,-9.43633327222955,-1.22863636626842,-1.10040423591481e-05,-0.000101581980989282,-2.79854548533365e-05,2.4
4.025,3.36321154215618,-9.44763770514025,-1.22863636626842,-1.15128678863759e-05,-0.000101948231777992,-2.69782769267504e-05,2.4
4.03,3.3672376861703,-9.45894213632353,-1.22863694265692,-1.20235246286235e-05,-0.000102314493796969,-2.59710990001644e-05,2.4
4.035,3.3712638286818,-9.47024656804198,-1.22863694265692,-1.2535700840699e-05,-0.000102555536261976,-2.48962495304652e-05,2.4
4.04,3.37528997636937,-9.48155099791694,-1.22863747755775,-1.30490753981407e-05,-0.00010279384938103,-2.38214000607661e-05,2.4
4.045,3.37931612333493,-9.49285542804905,-1.22863747755775,-1.35633500485497e-05,-0.000102915125111774,-2.26848041731945e-05,2.4
4.05,3.3833422757739,-9.50415985623177,-1.22863796818337,-1.40782177679103e-05,-0.000103031085446547,-2.15482082856229e-05,2.4
4.055,3.38736842827502,-9.51546428439234,-1.22863796818337,-1.45933934710444e-05,-0.000103037904010184,-2.03555517393098e-05,2.4
4.06,3.39139458651953,-9.52676871050738,-1.22863841199032,-1.51085838852481e-05,-0.000103036969805905,-1.91628951929968e-05,2.4
4.065,3.39542074561228,-9.5380731363203,-1.22863841199032,-1.56235167721797e-05,-0.000102934510878525,-1.79196318760716e-05,2.4
4.07,3.39944691069211,-9.54937756000087,-1.22863880666936,-1.61379122673191e-05,-0.00010282200485672,-1.66763685591464e-05,2.4
4.075,3.40347307740666,-9.56068198309923,-1.22863880666936,-1.66515106642064e-05,-0.000102615320449958,-1.53877278021747e-05,2.4
4.08,3.40749925032681,-9.57198640398741,-1.22863915013589,-1.71640451696041e-05,-0.000102396432244489,-1.40990870452029e-05,2.4
4.085,3.41152542650309,-9.58329082371588,-1.22863915013589,-1.76736664107473e-05,-0.000101447075368191,-1.24228638806327e-05,2.4
4.09,3.41555161075141,-9.59459524056942,-1.22863944052073,-1.81784661950002e-05,-0.000100467777831862,-1.07466407160624e-05,2.4
4.095,3.41957780061589,-9.6058996554227,-1.22863944052073,-1.86767096545329e-05,-9.8821882585572e-05,-8.72705759106102e-06,2.4
4.1,3.4236040002059,-9.61720406681213,-1.22863966185857,-1.91666080671089e-05,-9.71296352251282e-05,-6.70747446605968e-06,2.4
4.105,3.42763020774538,-9.62850847537025,-1.22863966185857,-1.9646536683877e-05,-9.48315633402925e-05,-4.38635547026475e-06,2.4
4.11,3.43165642646247,-9.63981287994733,-1.22863980000573,-2.01148216118046e-05,-9.24719870355684e-05,-2.06523647446983e-06,2.4
4.115,3.43568265542521,-9.65111728087527,-1.22863980000573,-2.05699461467614e-05,-8.95652568726576e-05,5.17419344363756e-07,2.4
4.12,3.439708896825,-9.66242167737356,-1.22863984254134,-2.10103489775865e-05,-8.65830871736087e-05,3.10007516319734e-06,2.4
4.125,3.44373515071997,-9.67372606942148,-1.22863984254134,-2.14346169359169e-05,-8.31093962061853e-05,5.90657584778108e-06,2.4
4.13,3.44776141812994,-9.6850304566558,-1.22863977869219,-2.18412965359047e-05,-7.9547483206717e-05,8.71307653236482e-06,2.4
4.135,3.45178770022977,-9.69633483865804,-1.22863977869219,-2.2229074593843e-05,-7.55470932500347e-05,1.17077591747324e-05,2.4
4.14,3.45581399675078,-9.70763921552388,-1.22863959923764,-2.25966016881096e-05,-7.14467977140972e-05,1.47024418171e-05,2.4
4.145,3.45984031009354,-9.71894358639828,-1.22863959923764,-2.29426611500881e-05,-6.69585681139178e-05,1.78515963630646e-05,2.4
4.15,3.46386663860134,-9.73024795187128,-1.22863929642611,-2.32660039509777e-05,-6.23597967804939e-05,2.10007509090292e-05,2.4
4.155,3.46789298786203,-9.74155230995261,-1.22863929642611,-2.35619245170591e-05,-5.59825503076701e-05,2.50489684168965e-05,2.4
4.16,3.47191935661726,-9.75285666109042,-1.22863886389459,-2.38255717574271e-05,-4.94499884990677e-05,2.90971859247638e-05,2.4
4.165,3.4759457498653,-9.76416100350438,-1.22863886389459,-2.40559535081438e-05,-4.26755241988243e-05,3.31905847374416e-05,2.4
4.17,3.47997216282542,-9.77546533889725,-1.22863826460887,-2.42520562894946e-05,-3.57378931172148e-05,3.72839835501194e-05,2.4
4.175,3.48399860231288,-9.7867696648415,-1.22863826460887,-2.4412978637083e-05,-2.86027033419583e-05,4.13942988595105e-05,2.4
4.18,3.48802506159387,-9.79807398373555,-1.22863749670785,-2.45378011260081e-05,-2.12974151144425e-05,4.55046141689016e-05,2.4
4.185,3.49205154932623,-9.80937829249554,-1.22863749670785,-2.46257088282272e-05,-1.38363126227158e-05,4.96054892500244e-05,2.4
4.19,3.49607805680662,-9.82068259422145,-1.22863655949469,-2.46758720064959e-05,-6.19904670563867e-06,5.37063643311472e-05,2.4
4.195,3.50010459454726,-9.83198688516883,-1.22863655949469,-2.46875592109693e-05,1.55439108655911e-06,5.77730530880412e-05,2.4
4.2,3.50413115187127,-9.84329116914069,-1.22863545335827,-2.46600271708322e-05,9.48923174104491e-06,6.18397418449352e-05,2.4
4.205,3.50815774114577,-9.85459544173182,-1.22863545335827,-2.45926225887333e-05,1.75035731497309e-05,6.5849555400157e-05,2.4
4.21,3.51218434972974,-9.86589970744488,-1.22863417970678,-2.44846831014586e-05,2.57037938320406e-05,6.98593689553788e-05,2.4
4.215,3.51621099183065,-9.87720396121906,-1.22863417970678,-2.4335634753514e-05,3.39471357198979e-05,7.37901952085018e-05,2.4
4.22,3.52023765286063,-9.88850820825058,-1.22863274088303,-2.41448972633938e-05,4.23800677507638e-05,7.77210214616248e-05,2.4
4.225,3.52426434884577,-9.89981244283073,-1.22863274088303,-2.39119708172621e-05,5.08226018163518e-05,8.15527128964972e-05,2.4
4.23,3.52829106328255,-9.91111667083819,-1.22863114014067,-2.3636351792064e-05,5.94577312208249e-05,8.53844043313696e-05,2.4
4.235,3.53231781398231,-9.92242088592824,-1.22863114014067,-2.33176115489064e-05,6.80708464663418e-05,8.9098228504108e-05,2.4
4.24,3.53634458256608,-9.93372509464768,-1.22862938156325,-2.2955320011307e-05,7.68788934936944e-05,9.28120526768463e-05,2.4
4.245,3.54037138694538,-9.94502929061603,-1.22862938156325,-2.2552263375209e-05,8.4371382490964e-05,9.57086059460027e-05,2.4
4.25,3.54439820527309,-9.95633348161563,-1.22862747000596,-2.21113312672094e-05,9.20296426190069e-05,9.86051592151591e-05,2.4
4.255,3.54842505733776,-9.96763766059729,-1.22862747000596,-2.16351738257361e-05,9.84563889259289e-05,0.000100745808646239,2.4
4.26,3.55245191971075,-9.97894183590684,-1.22862543913384,-2.11265379420284e-05,0.00010502149989026,0.000102886458077319,2.4
4.265,3.55647881367063,-9.99024599996421,-1.22862543913384,-2.0587941266165e-05,0.000110435939258936,0.000104329882564073,2.4
4.27,3.56050571458132,-10.0015501615455,-1.22862332008407,-2.00219918014188e-05,0.000115963019866781,0.000105773307050828,2.4
4.275,3.56453264485282,-10.0128543126675,-1.22862332008407,-1.943107893601e-05,0.000120416876818063,0.000106575432276513,2.4
4.28,3.56855957898695,-10.0241584624134,-1.22862114157675,-1.88176763031627e-05,0.000124959259214019,0.000107377557502198,2.4
4.285,3.57258654019415,-10.035462602515,-1.22862114157675,-1.81840489738784e-05,0.000128502660852434,0.000107591699204704,2.4
4.29,3.57661350243256,-10.0467667422492,-1.22861893002829,-1.75325404298457e-05,0.000132112009213874,0.000107805840907211,2.4
4.295,3.58064048940841,-10.058070873171,-1.22861893002829,-1.68652952809463e-05,0.000134793521363295,0.000107482800926205,2.4
4.3,3.58466747482866,-10.0693750046469,-1.2286167096589,-1.61845309765919e-05,0.000137519870886185,0.000107159760945199,2.4
4.305,3.58869448081676,-10.0806791287957,-1.2286167096589,-1.54957224824858e-05,0.00013800208065432,0.000105600756173747,2.4
4.31,3.5927214792975,-10.0919832556189,-1.22861450259617,-1.4804524723344e-05,0.000138475611549122,0.000104041751402296,2.4
4.315,3.59674849426364,-10.1032873765694,-1.22861450259617,-1.41128126330085e-05,0.000138204852873978,0.000102085638905938,2.4
4.32,3.60077549981015,-10.1145915008755,-1.22861235975198,-1.34225198741317e-05,0.000137907857233927,0.00010012952640958,2.4
4.325,3.60480251930928,-10.1258956202111,-1.22861235975198,-1.2735408009963e-05,0.000136929807194139,9.78200914293583e-05,2.4
4.33,3.60882952768735,-10.1371997435085,-1.22861029748399,-1.20532924549136e-05,0.00013590925891115,9.55106564491369e-05,2.4
4.335,3.61285654750546,-10.1485038627305,-1.22861029748399,-1.13778258882807e-05,0.000134267782011525,9.28892951486354e-05,2.4
4.34,3.61688355470043,-10.1598079864494,-1.22860833034625,-1.0710710217815e-05,0.00013256877612564,9.0267933848134e-05,2.4
4.345,3.62091057085265,-10.1711121069773,-1.22860833034625,-1.00534926538121e-05,0.000130306355264297,8.73739578818405e-05,2.4
4.35,3.62493757306896,-10.1824162324698,-1.22860647118764,-9.40776522561978e-06,0.00012797255103381,8.4479981915547e-05,2.4
4.355,3.62896458179885,-10.1937203556419,-1.22860647118764,-8.77497320628577e-06,0.000125130241031655,8.13506521644096e-05,2.4
4.36,3.63299157545949,-10.2050244841822,-1.22860473123771,-8.1566024899497e-06,0.000122203815704142,7.82213224132723e-05,2.4
4.365,3.63701857323777,-10.2163286112557,-1.22860473123771,-7.55399986408305e-06,0.000118821275907936,7.48919251450341e-05,2.4
4.37,3.64104555498337,-10.2276327440407,-1.22860312019114,-6.96854874258353e-06,0.000115342959444223,7.1562527876796e-05,2.4
4.375,3.64507253850643,-10.2389368761925,-1.22860312019114,-6.40150080043567e-06,0.000111458485709943,6.80664482744328e-05,2.4
4.38,3.64909950519415,-10.2502410143417,-1.22860164628913,-5.85414053984966e-06,0.000107467594800692,6.45703686720697e-05,2.4
4.385,3.65312647138235,-10.2615451526688,-1.22860164628913,-5.32762781947294e-06,0.000103118150800767,6.09391617946807e-05,2.4
4.39,3.65715342008449,-10.2728492972251,-1.22860031639764,-4.82315171392251e-06,9.86526221215363e-05,5.73079549172917e-05,2.4
4.395,3.66118036685661,-10.284153442469,-1.22860031639764,-4.340295854895e-06,9.44713539206413e-05,5.3893865232605e-05,2.4
4.4,3.66520729718819,-10.2954575935696,-1.22859913608285,-3.87862113511407e-06,9.01798524080799e-05,5.04797755479182e-05,2.4
4.405,3.66923422492428,-10.3067617455948,-1.22859913608285,-3.43772034892088e-06,8.61630322795688e-05,4.72744342772909e-05,2.4
4.41,3.67326113722505,-10.3180659031185,-1.22859809640126,-3.01716442246529e-06,8.20416069429276e-05,4.40690930066636e-05,2.4
4.415,3.67728804632552,-10.3293700617823,-1.22859809640126,-2.61655672371745e-06,7.81849422753389e-05,4.10640684329105e-05,2.4
4.42,3.68131494095528,-10.3406742256011,-1.2285971887541,-2.2354796416311e-06,7.42290708220284e-05,3.80590438591575e-05,2.4
4.425,3.68534183183763,-10.3519783907547,-1.2285971887541,-1.87354618424142e-06,7.05286458233065e-05,3.52463566086229e-05,2.4
4.43,3.68936870917545,-10.3632825607334,-1.22859640488993,-1.5303492118542e-06,6.67341991764222e-05,3.24336693580883e-05,2.4
4.435,3.69339558227423,-10.3745867322221,-1.22859640488993,-1.20551120057268e-06,6.31861688689595e-05,2.98056094647001e-05,2.4
4.44,3.69742244271756,-10.385890908219,-1.22859573688599,-8.98635278817581e-07,5.95490972365769e-05,2.71775495713118e-05,2.4
4.445,3.70144929848327,-10.3971950858823,-1.22859573688599,-6.09353223042055e-07,5.61496856699535e-05,2.47266663504648e-05,2.4
4.45,3.70547614244672,-10.4084992677498,-1.22859517713711,-3.37278232163928e-07,5.26660163730023e-05,2.22757831296178e-05,2.4
4.455,3.70950298134467,-10.4198034514218,-1.22859517713711,-8.2051219089539e-08,4.94115150235491e-05,1.99948755688063e-05,2.4
4.46,3.71352980925888,-10.4311076390065,-1.22859471834502,1.56704739294744e-07,4.60773505318169e-05,1.77139680079948e-05,2.4
4.465,3.71755663170146,-10.4424118285402,-1.22859471834502,3.79212046888946e-07,4.29128252571604e-05,1.55683945049584e-05,2.4
4.47,3.721583443812,-10.4537160217546,-1.22859435350809,5.8570606390283e-07,3.96717971494672e-05,1.3422821001922e-05,2.4
4.475,3.72561025009505,-10.4650202170447,-1.22859435350809,7.76529564234617e-07,3.66455669217248e-05,1.14352252194543e-05,2.4
4.48,3.72963704680679,-10.4763244157444,-1.22859407705163,9.52041893654818e-07,3.35471020661583e-05,9.44762943698653e-06,2.4
4.485,3.73366383743704,-10.4876286166105,-1.22859407705163,1.11257730684145e-06,3.06557104565969e-05,7.6115052745967e-06,2.4
4.49,3.7376906192254,-10.4989328206262,-1.22859388246823,1.25848596903466e-06,2.76961851165073e-05,5.77538111220686e-06,2.4
4.495,3.74171739472102,-10.5102370268835,-1.22859388246823,1.39009373012532e-06,2.49362230179597e-05,4.08442945276488e-06,2.4
4.5,3.74574416207381,-10.5215412360415,-1.22859376351847,1.50774171226264e-06,2.21120668880397e-05,2.39347779332289e-06,2.4
4.505,3.74977092296299,-10.5328454475019,-1.22859376351847,1.61174694409282e-06,1.94799592414255e-05,8.41484795973495e-07,2.4
4.51,3.75379767637852,-10.5441496616245,-1.22859371422239,1.70244109303186e-06,1.67874367162573e-05,-7.10508201375904e-07,2.4
4.515,3.75782442319833,-10.5554538780967,-1.22859371422239,1.78013364073793e-06,1.4280121554529e-05,-2.12930529809496e-06,2.4
4.52,3.76185116318588,-10.5667580970026,-1.22859372885602,1.84514813365164e-06,1.17160271812471e-05,-3.54810239481401e-06,2.4
4.525,3.76587789648274,-10.5780623182918,-1.22859372885602,1.89778607103057e-06,9.33026882836783e-06,-4.83940446693279e-06,2.4
4.53,3.76990462356128,-10.5893665417961,-1.22859380193275,1.93836244504333e-06,6.89122336670788e-06,-6.13070653905157e-06,2.4
4.535,3.77393134388915,-10.6006707677051,-1.22859380193275,1.96717090506127e-06,4.62384053755325e-06,-7.30002935004525e-06,2.4
4.54,3.7779580585861,-10.6119749956198,-1.2285939282008,1.98451804177343e-06,2.30652448343361e-06,-8.46935216103892e-06,2.4
4.545,3.7819847673714,-10.6232792256404,-1.2285939282008,1.99234870870635e-06,8.20670162139393e-07,-9.16245320334812e-06,2.4
4.55,3.78601147281906,-10.6345834568499,-1.2285941026356,1.99267428029813e-06,-6.95624602213756e-07,-9.85555424565732e-06,2.4
4.555,3.79003817399311,-10.6458876895817,-1.2285941026356,1.98732577779237e-06,-1.44582864673614e-06,-1.01184227796225e-05,2.4
4.56,3.7940648739013,-10.6571919227645,-1.22859430562062,1.97819560311462e-06,-2.20834926557231e-06,-1.03812913135877e-05,2.4
4.565,3.79809157117963,-10.668496156884,-1.22859430562062,1.96700440600319e-06,-2.26738012780223e-06,-1.02576716803784e-05,2.4
4.57,3.80211826905325,-10.6798003907914,-1.22859451943372,1.95552930921604e-06,-2.32191312604493e-06,-1.01340520471691e-05,2.4
4.575,3.80614496593584,-10.6911046250519,-1.22859451943372,1.94538436057911e-06,-1.73272321734318e-06,-9.66544154262412e-06,2.4
4.58,3.81017166507503,-10.7024088585086,-1.22859472815468,1.93823540943586e-06,-1.12346954862948e-06,-9.19683103807916e-06,2.4
4.585,3.8141983648473,-10.7137130917397,-1.22859472815468,1.9355934856669e-06,7.24383531765988e-08,-8.42258651179566e-06,2.4
4.59,3.81822506834797,-10.7250173236427,-1.22859491757264,1.93901697283579e-06,1.30278485261318e-06,-7.64834198551216e-06,2.4
4.595,3.82225177408191,-10.7363215547503,-1.22859491757264,1.94991738382663e-06,3.0653237920516e-06,-6.605760491261e-06,2.4
4.6,3.82627848483643,-10.7476257840694,-1.22859507509791,1.96974935227546e-06,4.87554029174084e-06,-5.56317899700983e-06,2.4
